thread_id,customer_tweet_id,customer_text,customer_created_at,brand_tweet_id,brand_text,brand_created_at
1310960,1310960,I got my @115821 credit card in the mail today! My journey to being in debt in a few years continues! 😂💳💸,Fri Oct 27 05:30:02 +0000 2017,1310958,@426339 😎 Well I think its time to start the shopping. 👗 👙👠 👡 👢 👛 👜 I will take all those please.😊 Have a great weekend ^CR,Fri Oct 27 05:36:30 +0000 2017
179553,179553,"Messages und Anrufe über Amazon Echo sind zwar nett, aber aus meiner Sicht völlig überflüssig. #nocheinchannel",Wed Oct 04 09:34:48 +0000 2017,179552,"@158294 Überflüssig?! Ich liebe 🖤 #DropIn mit unseren #Alexas ...gut, du musst ja nicht 😊 Wie geht es ihr (https://t.co/3tVQW1jcw0)? 😉 ^SM",Wed Oct 04 09:51:26 +0000 2017
2768284,2768284,Right @115830 I bought a Got7 album through you (from Joe's Retailer I think the name was) it was meant to be here 10 days ago and I contacted the seller a week ago and never heard back. Now the album is being sold by a different seller,Tue Nov 21 11:45:22 +0000 2017,2768283,"@774050 Hello, I am sorry about the problems that have occurred with this order. You can certainly file a claim for your full reimbursement here:https://t.co/m9U47XEFs6 ^CR",Tue Nov 21 11:51:00 +0000 2017
2863497,2863497,"I will say, that it rarely happens, but when there is a mistake on @115821 's part. They really go the extra mile to make it right. Thanks for your help today.",Mon Nov 27 22:43:43 +0000 2017,2863496,"@317419 You are very welcome, Sean! I am glad we were able to help you today! If you need anything else we are here to help 24/7. Hope you have a wonderful rest of your day! ^NN",Mon Nov 27 23:16:36 +0000 2017
1310278,1310278,@AmazonHelp How about being clever with your remarks give me an email address I can use so you can assist a client!,Mon Oct 16 10:53:37 +0000 2017,1310283,@426194 The Account specialist will have to confirm and review the information that you  fax to us this can take 24 hours ^RS,Mon Oct 16 11:21:00 +0000 2017
27913,27913,.@120474 @AmazonHelp  Very good. Pre-order album to get access to pre-sale then it doesn't work. https://t.co/wy0wzkEFdQ,Wed Nov 01 10:18:27 +0000 2017,27909,@122107 Sorry to see that. Please get in touch using https://t.co/xX9atdLZvE. ^BM,Wed Nov 01 10:31:00 +0000 2017
853891,853891,@AmazonHelp A bit over 4 hours ago.  I want to check it has been received since apparently the first one I sent (on 18 September) was never received,Fri Oct 13 13:46:34 +0000 2017,853893,"@322817 Please stay patient, as it takes up 24h to work on your fax. ^AV",Fri Oct 13 14:04:24 +0000 2017
2808469,2808469,@115821 why delivery charges has been added in my order even after my order were eligible for free delivery #amazonIndia https://t.co/1umqdTUaDF,Wed Nov 22 03:43:31 +0000 2017,2808468,"@783248 Some sellers do not charge for delivery while some sellers do. Rates, restrictions, and methods vary from seller to seller and aren't set by Amazon.in.

You can check more information here: https://t.co/xMeMQNCQ6J   2/2^SC",Wed Nov 22 04:31:00 +0000 2017
1519021,1519021,"@115821 in some kind of meltdown this wk, multi missed deliveries, no one knows wtf going on, and call centre sounds like hell on earth.",Fri Nov 03 19:38:07 +0000 2017,1519019,@472333 I'm sorry to hear this! Have you had a chance to contact our support team regarding these missed deliveries? ^WM,Fri Nov 03 19:42:28 +0000 2017
420647,420647,"@AmazonHelp Ah, they have different tracking numbers. Does this mean I should expect two deliveries?, and how will I know which is which?",Tue Oct 10 07:23:39 +0000 2017,420649,"@215261 It's very possible that both will arrive together, if with the same carrier. ^TP",Tue Oct 10 07:32:29 +0000 2017
2669269,2669269,@115821 shocking customer service. Amazon prime failed for the fourth time on four separate purchases in one month. Customers services doesn't care. Disgusted with your service,Sun Nov 19 10:39:26 +0000 2017,2669268,"@751799 Hello, I am sorry to hear this. When you reached out to us were you provided with a reason for the delays? ^CR",Sun Nov 19 11:01:00 +0000 2017
2276755,2276755,"Please don't buy #AmazonPrime product, no one day delivery it's all bullshit, it takes 5-6 days 👿
@115850",Sat Nov 11 17:27:03 +0000 2017,2276754,@662155 I'm sorry for the disappointment. Prime offers free shipping for Prime eligible order. The availability of expedite shipping depends on the pincode. You may refer here: https://t.co/piBzHBsqgo for the benefits provided for Prime membership. ^SG,Sat Nov 11 17:58:00 +0000 2017
798815,798815,@AmazonHelp now waao see this message !! am waiting for my delivery all my numbers are working and the delivery boy's no was not available,Thu Oct 12 14:42:52 +0000 2017,798814,@158235 Please contact us using the above link. We'll look into the issue and will assist you further. ^OS,Thu Oct 12 15:17:00 +0000 2017
2385473,2385473,支払い番号こないんですけど密林さん何やってるんですかね,Fri Oct 20 09:24:20 +0000 2017,2385472,@687523 アマゾンです。お支払番号は商品確保後にお知らせしております。お届け予定日を目安にお待ちください。なお、ご注文が出荷準備中の場合は発行済みですので、アカウントサービスのメッセージセンター&gt;その他からご確認いただけます。ET,Fri Oct 20 09:36:00 +0000 2017
1938992,1938992,"@AmazonHelp Placed order 10/15, should’ve arrived yesterday. Tracking # says it’s still @ Kent WA dist ctr, only an hour from my house!",Wed Oct 18 18:15:51 +0000 2017,1938994,"@576782 Oh my! Just to clarify, has the expected delivery date changed? You can find information here:https://t.co/Y5jpI9gRhE ^AL",Wed Oct 18 18:21:04 +0000 2017
951966,951966,"Really disappointed in @115821 ""prime"" shipping. It appears to mean ""maybe 2 days, maybe a week"" whatever the website said. @AmazonHelp",Sat Oct 14 01:24:10 +0000 2017,951965,@345836 I'm so sorry for the delay! Who is the carrier? Does their site show more detail into what happened? ^AM,Sat Oct 14 01:31:00 +0000 2017
280925,280925,@115850 where is my pt,Fri Oct 06 09:13:57 +0000 2017,280924,@182938 Could you please let us know if we've missed the estimated date of delivery?,Fri Oct 06 10:57:24 +0000 2017
2663729,2663729,@115850 yo whatsup with the new flat style site? I'm diggin it. But the colors are too contrasty!,Tue Oct 31 07:19:55 +0000 2017,2663728,@219369 Glad to know you dig! I'll be sure to share your comments as feedback with the team internally for a review. ^AB,Tue Oct 31 07:58:01 +0000 2017
586798,586798,@AmazonHelp I used a gift card to pay so would I completely lose that balance?,Sun Dec 03 16:04:35 +0000 2017,586800,"@258573 A refund would be issued to the original payment method, if the order has entered the shipping process it may be too late to change: https://t.co/Q5rkJ3iLLM. If so, please contact us here: https://t.co/hApLpMlfHN to look into this. ^JJ",Sun Dec 03 16:11:42 +0000 2017
1828377,1828377,"@AmazonHelp Said 5 to 6 times, talked with the senior, no response nothing. Then again why to contact? N the reply will be same as before.",Wed Oct 18 07:15:31 +0000 2017,1828378,@548712 Let us check this out for you. Please drop your details here: https://t.co/wVP75UTZvO so that we can get in touch with you.^VM,Wed Oct 18 07:38:29 +0000 2017
2901048,2901048,@AmazonHelp Can you look into something for me if I send you a dm? I was meant to get a parcel today and it said it was attempted delivery at 3pm but no one came or knocked on my door!!😡😡,Tue Nov 28 18:11:30 +0000 2017,2901047,"@803596 Hello there, Jessica! Could you please let us know who is the carrier for your parcel? You can check for that information here:  https://t.co/Y5jpI9gRhE ^MW",Tue Nov 28 18:13:28 +0000 2017
231306,231306,"@115830 I cancelled Amazon Prime. But no refunds, I could not find a way to request for refund.",Thu Oct 05 09:54:55 +0000 2017,231305,"@171087 Hi, sorry to hear that, did you use your Prime benefits? ^AS",Thu Oct 05 10:07:24 +0000 2017
910258,910258,@AmazonHelp I preordered an Xbox One X Project Scorpio edition. Will it deliver on the 11/7 release date or later?,Fri Oct 13 19:41:54 +0000 2017,910256,"@336213 Hi there, Bobby! Can you tell me if Release Date Delivery was selected for this order? What was the delivery date given? ^FR",Fri Oct 13 19:57:32 +0000 2017
637380,637380,"@115821 Hi, I was wondering if you could help me solving an issue.",Wed Nov 22 19:03:14 +0000 2017,637379,"@271128 Sure! How can we help?
^AV",Wed Nov 22 19:07:32 +0000 2017
1039531,1039531,@AmazonHelp Return issue of product. I have called more than 20 times until now. No proper solution. Each person convey different information,Wed Oct 18 16:27:35 +0000 2017,1039530,@365934 I'm sorry to hear about the trouble with the return. Can you confirm if the order was placed on Amazon.in?,Wed Oct 18 16:48:01 +0000 2017
239477,239477,"@AmazonHelp ありがとうございます。
急かす用な事を言ってしまい申し訳ありません。",Sat Nov 25 02:26:30 +0000 2017,239475,@172900 突然リプライをし驚かせてしまって失礼いたしました。ご不明な点がございましたらご遠慮なくご質問くださいね。今後ともどうぞよろしくお願いいたします！SK,Sat Nov 25 02:31:28 +0000 2017
292310,292310,"@AmazonHelp It works now. I was sure it was momentary but you known, such an end of the world thing worths a tweet :)",Fri Oct 06 16:48:45 +0000 2017,292312,@185618 So glad we were able to help! 😂😂 ^ST,Fri Oct 06 17:12:43 +0000 2017
2530499,2530499,"I want to buy Method Wireless online from Amazon India. Please tell me how can I avail warranty? Contact for Warranty in Jamnagar, Gujarat",Mon Oct 30 10:07:54 +0000 2017,2530498,@720333 Are you referring to Skullcandy Bluetooth headset warranty? ^HA,Mon Oct 30 10:15:35 +0000 2017
1820145,1820145,@115850 Hey bought house of marley earphone on 30th may. One of the earpiece is stopped working. What to do?? Pl. Help,Sun Oct 29 06:36:48 +0000 2017,1820144,"@546436 Sorry to know about the trouble with the order. As the return window has expired, ^AK (1/2)",Sun Oct 29 06:44:38 +0000 2017
856027,856027,@AmazonHelp That leads me to a link to sign in.,Thu Oct 19 15:50:05 +0000 2017,856026,"@323282 There is a link at the bottom of that page that says skip sign in. If you click that, it will take you to a form. ^TR",Thu Oct 19 15:56:39 +0000 2017
2416381,2416381,@AmazonHelp You guys cheated with me and now I have to putted this into higher authorities as I filled a complaint against u into consumer court,Sun Oct 29 09:21:07 +0000 2017,2416383,@126983 Allow us to take a closer look and help. Please fill up this form: https://t.co/GIJyeYqKE0 and we'll reach out to you. ^HK,Sun Oct 29 09:41:27 +0000 2017
2621027,2621027,@115821 @AmazonHelp Y'all have to fix your gift card problems!! It's the holidays!!,Fri Nov 17 15:57:46 +0000 2017,2621026,@740586 Would you mind telling us more about what's going on? Please don't include any account details. ^RA,Fri Nov 17 16:00:42 +0000 2017
1471739,1471739,Amazon プライムビデオでモヤモヤさまぁ～ず2が見れるようになって非常に嬉しい。,Thu Nov 02 22:45:44 +0000 2017,1471738,"@461622 いつもご利用ありがとうございます！
ごゆっくりお楽しみください～～( ´∀｀)b
モヤモヤさまぁ～ず2＞　https://t.co/UWY2t0V73h　ＭＨ",Fri Nov 03 01:03:00 +0000 2017
2956961,2956961,When llevas todo el día esperando un paquete de @116928 @9474 https://t.co/fFFdLqqp3Q,Wed Nov 29 19:26:44 +0000 2017,2956959,"@816239 Hola, te pedimos disculpas por el contratiempo. ¿Has contactado con @9474  para comprobar lo que ha sucedido con la entrega de tu pedido? ^AA",Wed Nov 29 19:36:29 +0000 2017
2184677,2184677,S/o to @AmazonHelp! Top notch customer service!,Thu Nov 09 17:50:37 +0000 2017,2184676,@268604 Thank you for letting us know! Glad we could help. 😁 ^AX,Thu Nov 09 18:00:00 +0000 2017
1031539,1031539,@AmazonHelp But I still have around 6 months of subscription left. That will be added to 1 year free subscription. Right?,Mon Oct 23 16:07:07 +0000 2017,1031540,"@121403 It doesn't work that way, Anmol. Once the device ships, the new Prime membership for a year begins. ^MS",Mon Oct 23 16:16:31 +0000 2017
2956920,2956920,"@AmazonHelp But, if delivery is not done today, as guaranteed for, who reimburses me for the expedited shipping cost paid?",Wed Nov 29 19:38:14 +0000 2017,2956919,@816231 We're always able to view available options with you via phone or chat here: https://t.co/hApLpMlfHN ^KP,Wed Nov 29 19:41:28 +0000 2017
1379528,1379528,"@AmazonHelp Disappointing to see repeated failed delivery promises by #AmazonIndia (#Amazon), even as a Prime customer. Promise date 10/23 and still not delivered today. I lost my gifting opportunity and Amazon has lost my loyalty. RR https://t.co/a4NleIW8YO",Sat Oct 28 04:24:38 +0000 2017,1379527,@441151 form: https://t.co/beaaDm0muc so we resolve this and get back to you with an update. 2/2 ^RS,Sat Oct 28 04:43:03 +0000 2017
326700,326700,"@AmazonHelp I have, the damaged item was replaced but I called requesting a replacement for the missing parcel I was told that wasn't allowed.",Sat Oct 07 17:07:35 +0000 2017,326702,"@193842 Most missing parcels show up within 36 hours. If it doesn't show up in that time frame, please contact us for options.  ^AF",Sat Oct 07 17:16:45 +0000 2017
2317142,2317142,"@AmazonHelp Hi, I am waiting 4 days for my important packed now. Amazon says it being delivered (since 4 days) but Hermes says it has never left the seller?",Mon Nov 13 07:47:02 +0000 2017,2317141,@671817 Hi Tobias. I'm sorry to hear that. What was the estimated delivery date given at the time the order was placed? ^DC,Mon Nov 13 07:52:57 +0000 2017
656050,656050,@115821 packages left undelivered at entrance of building #unacceptable https://t.co/9ombsnpmmf,Wed Nov 22 22:51:02 +0000 2017,656048,"@276069 Thanks for making us aware! We want to forward this information to the appropriate parties. Do any of the packages belong to you? If so, who is the assigned carrier for your shipment? ^SH",Wed Nov 22 22:57:43 +0000 2017
1601099,1601099,@AmazonHelp Hats off to you. Posted several times. I have donated the amount to you. Leave me.,Tue Nov 07 10:41:40 +0000 2017,1601100,@299564 Kindly share the details with the help of the link provided earlier &amp; we'll be glad to help you. 2/2 ^SY,Tue Nov 07 10:52:33 +0000 2017
1506288,1506288,@AmazonHelp hello amazon I never got my package,Mon Nov 20 06:17:02 +0000 2017,1506286,"@277899 Hi Tyler, sorry to hear that! What is the delivery date in the order confirmation email? ^AT",Mon Nov 20 06:26:00 +0000 2017
376823,376823,@AmazonHelp It worked like....twice this afternoon and now hasn’t again. Been doing this for three days now,Mon Oct 09 03:17:16 +0000 2017,376824,"@205403 I see, we definitely want to try some troubleshooting.  Can you clarify which device you are currently using Alexa on? ^GM",Mon Oct 09 04:09:36 +0000 2017
1318180,1318180,"@AmazonHelp お忙しい中、エゴサお疲れ様です。
予約商品(明日色ワールドエンド)で代引き支払いなのですが、もう既に届いている人もいるのに連絡がなく、マイページから確認しても予約時から変わりがありません。
発売日になっても全く連絡がないので、どうしたのだろうかと思いました。",Wed Oct 18 04:56:03 +0000 2017,1318179,"@427867 商品の発送についてですね。
恐れ入りますが、予約商品であっても発売日のお届けを確約しておりません。https://t.co/vwDxlbpOLC お待ちいただいてるところ大変恐縮ですが、ご注文時にご案内した予定日までお待ちいただければと存じます。TY",Wed Oct 18 05:03:32 +0000 2017
2789144,2789144,"Guys, your @115821 delivery is terrible I know you guys delivered to the wrong address but you still want me to wait 36 hours before I can make a claim? Your picture shows deliver, but that is not my back porch. I added a picture of my back porch and what you guys show as deliver https://t.co/d3oh1Gf9dk",Tue Nov 21 19:28:21 +0000 2017,2789142,"@778544 I'm sorry about the poor delivery experience. I'd like for a specialist review this for you. Whenever you have the time, please tell us more here: https://t.co/1MaKcA2Nbf We'd be happy to help! ^SK",Tue Nov 21 19:34:07 +0000 2017
145719,145719,"se vc acha que um kindle é um investimento caro

ele se paga em livros MUITO RAPIDO pq a @117086 é ridícula e fica fazendo promoção sem parar",Fri Nov 24 13:57:09 +0000 2017,145717,@149053 Sempre o melhor para nossos clientes 😊 Você já aproveitou alguma dessas ofertas? ^LG,Fri Nov 24 14:07:26 +0000 2017
2531729,2531729,"@AmazonHelp いえいえ、こちらが迷惑被ることは一切ありません。ただ、小さな商品を同時に4個購入したのに、3個と1個、ほんの数時間の差で、別々に配送されて、無駄なことかと…
勿論事情がある事とは思いますが、今後も便利さを享受したいので、どこかに大きな負担がかかり過ぎないといいと思った次第です。",Mon Oct 30 11:36:35 +0000 2017,2531731,@720566 今後の改善に努めさせていただきます。ご意見を頂きありがとうございました。 EK,Mon Oct 30 11:45:30 +0000 2017
1585032,1585032,@AmazonHelp I have already filled the form. It hasn't helped me much.,Tue Oct 17 08:09:04 +0000 2017,1585033,@354946 You should've received an email from our team. Kindly check it here: https://t.co/8DAc10S7ww and revert to it. ^AP,Tue Oct 17 08:55:28 +0000 2017
1604077,1604077,"@AmazonHelp 多分それですね！
せっかくなのでこのまま続けます。
わざわざありがとうございました！",Sun Nov 05 08:08:35 +0000 2017,1604076,@492215 リプライいただきありがとうございます。意図しないご登録となったところ恐縮ですが、プライムには色々な特典がございますのでご活用いただければ幸いです🙇 特典については、こちらをご参照ください。https://t.co/JVlaJGORZx  HM,Sun Nov 05 08:25:00 +0000 2017
64103,64103,"@AmazonHelp Will do, thanks",Thu Nov 30 08:06:21 +0000 2017,64102,"@130716 Thanks, Laura! ^NV",Thu Nov 30 08:12:24 +0000 2017
2267107,2267107,"@AmazonHelp Incorrect, I get the code but the Kindle Fire HD gives me a log in error.  Do you really think I would ask the question if that happened?",Thu Oct 19 18:38:09 +0000 2017,2267109,@643200 Let's troubleshoot this with you in real-time; please contact us via the link: https://t.co/hApLpMlfHN ^WM,Thu Oct 19 18:47:30 +0000 2017
990962,990962,"@AmazonHelp Order [#408-6247840-3369142]
Look into  it yourself",Sun Oct 22 13:43:59 +0000 2017,990964,@354735 Please don’t provide your order details as we consider them to be personal info. Our page is visible to public. ^SG(2/2),Sun Oct 22 14:04:00 +0000 2017
1597043,1597043,@115850 hey i need help 😓😓,Tue Oct 17 09:15:18 +0000 2017,1597041,"@490607 Hi Aanshu, how may I help you ? ^HT",Tue Oct 17 09:18:58 +0000 2017
944870,944870,@117804 O Aquaman aprova,Sat Oct 21 17:04:48 +0000 2017,944869,@344047 kkk com certeza ele adoraria! 🤗❤️^AZ,Sat Oct 21 17:09:01 +0000 2017
136239,136239,"@AmazonHelp What's the point in stopping the sale? when you have it in stock?not makes sense even from business POV? I want to buy it. I can't wait.",Fri Nov 24 11:34:32 +0000 2017,136241,"@146701 I get your concern. However, the product is only available on flash sale. 
Appreciate your understanding. ^AP",Fri Nov 24 11:40:28 +0000 2017
848149,848149,@AmazonHelp so what is the solution. I want my money back into my bank account.,Fri Oct 20 14:59:27 +0000 2017,848151,@321570 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,Fri Oct 20 15:21:29 +0000 2017
347369,347369,"@AmazonHelp My order says it's delivered, but I can't locate it. The tracking says back porch - but my porch is gated?",Sun Oct 08 04:29:00 +0000 2017,347368,@198727 I'm sorry the order hasn't been located! We can look into this. We're available 24/7 here: https://t.co/hApLpMlfHN ^EP,Sun Oct 08 05:05:00 +0000 2017
651622,651622,"@115850 Got my another sandal today. Equally screwed, rusted, damaged &amp; used. Doesn’t that amount to cheating your customers? https://t.co/yd8MHexrDC",Tue Oct 31 12:24:42 +0000 2017,651621,@274956 We apologize for the hassle. Allow our support team to investigate . You can report this here: https://t.co/R3EfhzgU8B ^CB.,Tue Oct 31 12:32:39 +0000 2017
763051,763051,@117795 1/2 I used your service to get an order urgently delivered this evening. Dude didnt have the item in his car. What the hell?,Wed Oct 11 20:47:12 +0000 2017,763049,@302335 Oh no! So sorry for the trouble. We'd like to hear more from you. Please get in touch here: https://t.co/JzP7hlA23B ^VB,Wed Oct 11 21:12:02 +0000 2017
710042,710042,If @117634 #fire’s are aimed at children and how they are safer than #iPads - then why is there no find your device on them?? 🙈,Tue Oct 10 20:44:24 +0000 2017,710041,"@199862 Hey there! If you'd like to see what options we have for your Kindle, reach out to us here: https://t.co/oGDklGgbCZ^GM",Tue Oct 10 21:03:43 +0000 2017
665499,665499,@115850 Scam mkin company #amazonin #jeffbezo for a refund you need my bank statement on mail. Dosent amazon has a system to track his own payments? https://t.co/Z3y726yyni,Tue Oct 24 21:24:01 +0000 2017,1178039,@397060 We've responded to your tweet here: https://t.co/jca6RwQjKg. Please refer to the link. ^NR,Tue Oct 24 21:26:00 +0000 2017
2872470,2872470,What does this do? Serious question lol https://t.co/RSnpLbqrZv,Tue Nov 28 03:29:40 +0000 2017,2872469,"@797532 Thanks for reaching out to us today. The Amazon Fire Stick is a streaming device which allows you to stream your favorite shows directly to your TV. For more info, check out the product details here: https://t.co/buA1JyMbf0  ^FJ",Tue Nov 28 03:38:00 +0000 2017
259408,259408,@115830 just bought two Disney blu-rays from the 2 for £14 deal but seem to have been charged full price at checkout.,Thu Oct 05 20:24:02 +0000 2017,259407,"@177686 I'm sorry! We don't have access to your order details via Twitter, please reach out to us here: https://t.co/JzP7hlRCV9 ^ME",Thu Oct 05 20:33:34 +0000 2017
487790,487790,Confused at how 2-day shipping means it arrives 7 days later @115821,Fri Dec 01 15:51:07 +0000 2017,487789,"@231104 Thanks for the question, Katisha. Two day shipping means that an item will arrive within 2 days after it dispatches. You can find out more info here: https://t.co/GeQJnQuGo2.^SM",Fri Dec 01 16:00:01 +0000 2017
1422364,1422364,@132424 Gibt es für die AWS Dienste die Möglichkeit diese ohne Kreditkarte zu testen?,Sun Oct 29 16:42:41 +0000 2017,2450562,@702296 Leider nein. Weitere Informationen findest du hier: https://t.co/O9XRykKWe4 und hier: https://t.co/eQZLIpy5Wf Gruß ^MI,Sun Oct 29 16:55:00 +0000 2017
2615197,2615197,Amazonプライム会員無料体験してるけどこれめちゃくちゃ良いから入会しようかな,Fri Nov 17 13:40:49 +0000 2017,2615196,@739235 こんばんは。特典の一覧はこちらにございますので、よろしければご参照ください😊 https://t.co/AbfeovjCgG YM https://t.co/BOgRJ7HwDp,Fri Nov 17 13:45:31 +0000 2017
1272359,1272359,"@115830 got this scam email pretending to be you's. know it's not you, as I have never had an account. Real customers should watch out. https://t.co/XjtJowWw0s",Thu Oct 26 14:41:19 +0000 2017,1272358,@417840 Thanks for taking the time to post this. You can report these here: https://t.co/pvhReKpLU5 ^EM,Thu Oct 26 14:50:00 +0000 2017
532557,532557,"@AmazonHelp Hey je cherche un smartphone a environ 300/350€.5,5pouces ou plus,32go ou plus et un écran FHD ou plus 
Merci",Sat Dec 02 11:12:42 +0000 2017,532556,"@233042 Bonjour, il y a beaucoup de choix sur notre site, voila une sélection qui pourra vous être utile  : https://t.co/P9xLpwCcm0",Sat Dec 02 11:23:53 +0000 2017
31333,31333,@115821 still hasn’t taken my money for my order! WHY,Wed Nov 01 12:11:58 +0000 2017,31331,@122906 Sorry for any troubles caused! What is the latest order status showing here: https://t.co/Y5jpI9gRhE ? ^TH,Wed Nov 01 12:26:58 +0000 2017
1669810,1669810,@AmazonHelp @132988 Nous devions aller le chercher dans leur entrepôt à 12km. Votre service client a géré le problème en effectuant un nouvel envoi via @115817 2/2,Tue Oct 17 15:57:43 +0000 2017,1669811,@508379 Est-ce que la solution proposée par notre SAV vous convient?^FT,Tue Oct 17 16:09:05 +0000 2017
529011,529011,@AmazonHelp The tracking now says the 12th but this was preordered after the warehouse ran out the first time.,Sat Dec 02 09:21:59 +0000 2017,529009,@242497 Let's look into this in real time. Please call or chat with us here: https://t.co/rEv8JG89rT ^BA,Sat Dec 02 09:24:29 +0000 2017
2312654,2312654,@AmazonHelp AMZL US I think?,Thu Oct 19 22:30:27 +0000 2017,2312656,"@670672 I'm sorry about this! I'd like a specialist to look into this, please leave your details here: https://t.co/VukC0xXYdb ^HM",Thu Oct 19 22:39:29 +0000 2017
1018174,1018174,@AmazonHelp @115850 @118702 @119351 Not got any mail from your side please refund the  money or replace the product #worst #product #fraud #amazon @115850,Mon Oct 16 05:36:32 +0000 2017,1018176,@199686 We'd like to assist you. Kindly reply to our previous email and we'll reach out to you with an update. ^GS,Mon Oct 16 05:48:50 +0000 2017
277289,277289,@AmazonHelp @182234 Je confirme que je suis aussi Prime et que m'a commande n'a pas été livré dans les temps avec Colis Privé,Sat Oct 14 12:32:33 +0000 2017,989014,"@354327 Bonjour, je suis désolé pour cela. L'avez-vous signalé à notre SAV ? ^ARC",Sat Oct 14 12:38:26 +0000 2017
2881907,2881907,@AmazonHelp Thanks. Didn't see it anywhere under My Account. will just bookmark it I suppose. Thanks,Tue Nov 28 09:35:11 +0000 2017,2881905,@799632 You're very welcome. You have a lovely day:)^GA,Tue Nov 28 09:36:24 +0000 2017
985141,985141,@115850 Cheating by Amazon. Payment taken for MRP of Rs 3711 and supplied for MRP of Rs 1799 https://t.co/YI9PTxY1w0,Sat Oct 14 09:56:53 +0000 2017,985139,@353505 belonging to a different batch or different M.R.P.s being used by manufacturers in different regions. 3/3 ^SH,Sat Oct 14 10:08:26 +0000 2017
2612242,2612242,@AmazonHelp 感謝感激！,Fri Nov 17 12:24:00 +0000 2017,2612241,@738606 ｱﾘｶﾞﾄｳｺﾞｻﾞｲﾏｽ ヽ(´ω`)ﾉ  !!　HM,Fri Nov 17 12:34:29 +0000 2017
461372,461372,@AmazonHelp Is there anything anyone can do to help me? Chat and phone have been worthless. I need this escalated if possible.,Fri Dec 01 01:43:02 +0000 2017,461369,"@224620 We are happy to get you the help you need, before we escalate you, could you provide a bit more detail as to exactly what occurred with your poor experience. ^BT",Fri Dec 01 02:01:28 +0000 2017
2869625,2869625,@115821 ALWAYS PROMISE ON TIME SHIPPING &amp; ALWAYS FAILING EVEN IF YOU PAY FOR PRIME,Tue Nov 28 01:35:21 +0000 2017,2869623,@796881 I'm sorry for any inconvenience! Are you referring to one of your current orders? Have we missed the delivery date stated for your order: https://t.co/3kQwjObgTc? ^GM,Tue Nov 28 01:47:33 +0000 2017
277832,277832,Amazonの返品の仕方がわかりません(＞＜)(＞＜)(＞＜),Fri Oct 06 08:02:48 +0000 2017,277831,"@182355 リプライ失礼いたします、Amazon公式です。返品の手続き方法や返送方法についてご案内したヘルプページがございますので、よろしければご参照ください。https://t.co/E93zubGhpU 
ご不明なことがあればお知らせください HM",Fri Oct 06 08:11:50 +0000 2017
128087,128087,@115821 this is how Amazon India will dupe you..digital mafia..even they are telling no guarantee of refund in 2019 also @115850 @116935 @115830 @116618 @AmazonHelp @117634 @144779 @115828 @115851 https://t.co/u0Jip0hFsJ,Sun Nov 19 08:50:45 +0000 2017,128086,"@144768 Your level of dissatisfaction is completely justified. However, I assure you that we will take care of your concern at once. Kindly fill in your details here https://t.co/dzBN9dQLI2 and we'll reach out to you for assistance. ^VM",Sun Nov 19 09:32:24 +0000 2017
970181,970181,"@AmazonHelp お忙しいなかご丁寧にありがとうございます。
かしこまりました。
当方は騙される事なく無事でしたが本日の件は家族に話をして、連絡しないように伝えておきます。",Sat Oct 14 05:48:31 +0000 2017,970180,@350231 恐れ入ります、どうぞよろしくお願いいたします。リプライありがとうございました。　SM,Sat Oct 14 05:51:28 +0000 2017
2687483,2687483,@AmazonHelp It was finally sorted out. Twice in one week is not good,Sun Nov 19 13:35:55 +0000 2017,2687485,@516359 I'm sorry about that but I'm glad to hear that we were able to get it all sorted out for you! Please let us know if you have further questions or concerns. We're here to help! ^SM,Sun Nov 19 14:07:29 +0000 2017
1193927,1193927,@115821 .. Thank God for a lovely woman who picked it up and took it inside. Luckily it was inbetween rain otherwise it would have been ruined (2/2),Wed Oct 18 02:30:45 +0000 2017,1193926,@156358 I'm truly sorry for the delivery experience. We'd like to investigate this for you: https://t.co/8t2lmcMTVO ^JA,Wed Oct 18 02:36:00 +0000 2017
2364633,2364633,"Si dudáis en comprar el @116928 Fire TV Stick, os lo recomiendo encarecidamente.",Mon Nov 13 22:01:45 +0000 2017,2364632,"@682695 ¡Hola, Francisco! ¡Nos hace muy felices que te encante el Fire Tv,!  Cuéntanos  ¿qué es lo que más te ha gustado?. ^DS",Mon Nov 13 22:39:59 +0000 2017
380222,380222,@AmazonHelp I have filled in the form as advised by you. Can you sort it out ASAP and recompense as promised AND refunded.,Mon Oct 09 11:26:28 +0000 2017,380223,@206187 We have received your details and shall contact you as soon as we can. ^MC,Mon Oct 09 11:30:39 +0000 2017
706829,706829,@AmazonHelp ...my phone is linked to another account. How should I go about solving? Thanks (2/2),Tue Oct 10 19:17:20 +0000 2017,706827,"@288989 We'd love to help, Anyron! We have some troubleshooting steps you could try here: https://t.co/148HmyZHbF Keep us posted! ^AJ",Tue Oct 10 19:38:01 +0000 2017
678292,678292,"@AmazonHelp Still it take more time to work on.
I just ask to refund my money to my bank account.",Tue Nov 21 14:34:02 +0000 2017,678291,"@281822 As you've mentioned earlier that you've filled the details, a correspondence from our team would be sent to you here: https://t.co/8DAc10S7ww kindly check and reply. ^MN",Tue Nov 21 14:51:00 +0000 2017
