thread_id,customer_tweet_id,customer_text,customer_created_at,brand_tweet_id,brand_text,brand_created_at,llm_intent
2290756,2290756,Called thrice &amp; waited 10 days for pick up of a returned item. Now they need me to send it myself !! Pathetic service (Pickup tracking ID: 663753729675) Help me if you can @115850 @AmazonHelp https://t.co/AveGo1ZqrA,Sun Nov 12 08:13:29 +0000 2017,2290754,"@665394 I'm sorry about the pending reverse pick up. Write to us here: https://t.co/GIJyeYqKE0 &amp; we'll fix this for you. Please don't provide tracking details, we consider it personal information. Our Twitter page is visible to public. ^MJ",Sun Nov 12 08:44:23 +0000 2017,support_process_complaint
138185,138185,"@AmazonHelp Das habe ich ja schon alles probiert. Ich habe gerade noch was anderes bestellt also an mir liegt das nicht.

Der Artikel wurde von 3 Verschiedenen Personen bereits versucht zu bestellen.",Fri Nov 24 16:01:25 +0000 2017,138186,"@147125 Sorry, letzte Antwort war nicht korrekt. Es liegt hier ein techn. Problem vor, welches wir mit dem Verkäufer klären. Kein Artikel aus dem Bestand des Verkäufers ist bestellbar. Ich verstehe, dass das ärgerlich ist, wenn genau der Artikel so günsitg angeboten wird. ^UK",Fri Nov 24 16:09:30 +0000 2017,delivery_issue
439667,439667,@115850 #GalaxyNote8AppQuiz where's the winners list ?,Wed Oct 11 23:22:54 +0000 2017,770065,@303883 Click here: https://t.co/FJpTQ7f8Ch to view the winner's list of the quiz you're referring to. ^HD,Wed Oct 11 23:27:28 +0000 2017,promo_giftcard
2943158,2943158,"@AmazonHelp Non, je n'ai pas signalé l'incident au SAV, je viens de recevoir votre mail indiquant que la livraison n'a pu se faire",Wed Nov 29 14:45:12 +0000 2017,2943160,"@813106 Afin que notre service client puisse faire des recherches à ce sujet, je vous propose de les contacter via ce lien : https://t.co/hgIrz98cdI",Wed Nov 29 14:48:00 +0000 2017,delivery_issue
1937578,1937578,@AmazonHelp @115821 Who should I contact for help with packages I believe to have been stolen?,Sun Nov 12 03:03:17 +0000 2017,1937577,"@576392 We'd like to look into this for you. At your earliest convenience, please contact us here: https://t.co/hApLpMlfHN

- Liz I",Sun Nov 12 03:09:00 +0000 2017,delivery_issue
96863,96863,@AmazonHelp My Sub/Save item was charged a week ago and still hasn't shipped -- is that normal?,Thu Nov 30 16:00:17 +0000 2017,96861,"@137142 Sorry to hear that, Araxie. Can I ask what delivery date you were provided with?^TI",Thu Nov 30 16:23:57 +0000 2017,delivery_issue
474342,474342,@115850 Same to me they didn't return money to my account after returning the product .I complaint but nothing happens,Thu Oct 26 09:26:39 +0000 2017,1260180,@363468 I'm sorry you've not received the refund yet. Could you please confirm if you've shared the details through 1/2 ^AP,Thu Oct 26 09:47:00 +0000 2017,refund_return
2497432,2497432,.@137341 Typo Alert!! 30 days of Free what?? https://t.co/RZoS8gZzJw,Mon Oct 30 02:42:35 +0000 2017,2497431,@712661 Thanks for flagging this up. We'll have it reviewed at the earliest. ^AK,Mon Oct 30 02:50:00 +0000 2017,product_info_availability
275164,275164,"@AmazonHelp Pretending to be amazon. Sending me an invoice for my prime subscription (I don't have prime, have checked my account, definitely don't!)",Sat Oct 07 08:38:02 +0000 2017,275166,@181738 You can report the email here: https://t.co/NQJ8QwRBRY ^CD,Sat Oct 07 08:56:55 +0000 2017,payment_billing
1655100,1655100,@AmazonHelp Yes I have fill that form,Tue Oct 17 14:19:21 +0000 2017,1655099,@501074 Thank you for the confirmation. We'll get back to you soon. ^SU,Tue Oct 17 14:36:00 +0000 2017,support_process_complaint
2773018,2773018,Amazon Prime: next day delivery 100% guaranteed......32% of the time. The rest of the time we'll just fob you off with any old excuse and deliver when we damn well feel like it. Have a nice day! @115830 #TuesdayThoughts,Tue Nov 21 14:13:46 +0000 2017,2773012,@231921 So sorry for your poor experience! Are you currently waiting on an order that missed the guaranteed delivery date? Let us know. We're here to help. ^AX,Tue Nov 21 14:21:31 +0000 2017,other_uncategorized
2945617,2945617,"@AmazonHelp I've shared my details twice, spoke to your customer care team twice, finally managed to speak to your delivery agent, after trying all evening, once.

I'm frankly fried now.",Wed Nov 29 16:01:31 +0000 2017,2945618,"@813367 It's never our intention to keep you waiting. If you have shared your details, we shall get in touch with you at the earliest to make things right. ^CB",Wed Nov 29 16:21:00 +0000 2017,support_process_complaint
669742,669742,"@115850 
I understand your concern is regarding the order # 407-4829849-8324364.

I'm sorry to inform you that order was cancelled due to a pricing issue.
What does that mean if this is the issue with pricing who problem is that?
You should take the responsibility and deliever.",Thu Nov 23 05:04:09 +0000 2017,669741,"@271126 We've sent a correspondence to your registered email address. Kindly refer the same for further assistance. Please don't provide your order details, as we consider it to be personal information. Our Twitter page is visible to the public. ^AU",Thu Nov 23 05:17:00 +0000 2017,refund_return
122732,122732,"アマゾンさんの支払い番号メールがいくら待っても来ないのですが！！！！！！
どうしたらいいでしょう！！！！！",Thu Nov 23 22:20:58 +0000 2017,122730,@143383 お待たせしております。お支払い番号は、商品が出荷準備に入り次第Eメールでお送りしております。Eメールの内容は、メッセージセンターでも確認いただくことができます。https://t.co/T4O8Kak3dh MH https://t.co/f0DrtEfhAE,Fri Nov 24 00:38:35 +0000 2017,payment_billing
2850730,2850730,@AmazonHelp The contest that's running right now...,Mon Nov 27 19:41:52 +0000 2017,2850732,"@191152 I understand your concern. For more info about the eligibility of the contest, please refer to the T&amp;C mentioned on the contest page. ^SV",Mon Nov 27 20:13:35 +0000 2017,promo_giftcard
1133442,1133442,@115821 I was supposed to receive my order yesterday. It shipped late and then you used USPS so I won't even get it til tomorrow. Wtf?,Sun Oct 15 15:11:00 +0000 2017,1133441,"@387077 Sorry to hear about the delay, Len. We don't expect this to happen. Please let us know if it doesn't arrive by the new date. ^AB",Sun Oct 15 15:14:00 +0000 2017,delivery_issue
707404,707404,@AmazonHelp Cheers. Will give it a go,Tue Oct 10 19:51:20 +0000 2017,707406,@289117 Let us know if you need any more help with this! ^KH,Tue Oct 10 20:02:00 +0000 2017,other_uncategorized
2260835,2260835,"@AmazonHelp Honestly, I'm already losing trust to you @115821 &amp; @AmazonHelp. My package for the third time has not been delivered (From the last Friday) thanks to @2150. Fatal fails because of its current poor service. BAD! BAD! 🤢🤢🤢",Tue Nov 14 02:23:13 +0000 2017,2260837,@658283 I'm sorry for the wait! I can understand how frustrating this is. Have you been able to reach us to review your available options? ^DW,Tue Nov 14 02:31:26 +0000 2017,delivery_issue
1515275,1515275,"My order has literally been ""shipping now"" for the past two days. For fucks sake just send it @115821 @AmazonHelp I need my cords. https://t.co/9gsggVg3ID",Fri Nov 03 18:26:24 +0000 2017,1515274,@471565 Sorry your order hasn't arrived as expected! Please reach out here: https://t.co/hApLpMlfHN so we can look into this. ^AH,Fri Nov 03 18:44:00 +0000 2017,delivery_issue
1261207,1261207,@169994 Where?!?  😮😯🙃,Thu Oct 26 15:11:27 +0000 2017,1261205,"@415453 If you have notifications for Treasure Truck turned on in your app, you'll receive an update on the location and product. ^MH",Thu Oct 26 15:17:32 +0000 2017,delivery_issue
1014702,1014702,@AmazonHelp No I have talk complain over this issue but just assurance no action they are cheater that why I tried to highlight this issue to u all,Sun Oct 22 18:59:12 +0000 2017,1014704,@360103 here: https://t.co/GIJyeYqKE0 so that we can get in touch with you. (2/2)^SQ,Sun Oct 22 19:10:30 +0000 2017,support_process_complaint
516587,516587,@AmazonHelp They resolved everything. Thank you!,Sat Dec 02 02:39:53 +0000 2017,516588,@237846 That pleases me! Let us know if you run into anymore problems. ^CH,Sat Dec 02 02:44:53 +0000 2017,other_uncategorized
1478807,1478807,@115821 dude I have been with prime since it started and it is now nothing. Free returns means nothing since you can’t return most products. https://t.co/nC351tQIuT,Fri Nov 03 06:17:17 +0000 2017,1478805,"@463401 Hey Michelle, is the item defective/not working properly? ^AT",Fri Nov 03 06:29:24 +0000 2017,other_uncategorized
2192597,2192597,"No I'm really done this time, my package was supposed to be here two fucking days ago man https://t.co/RIiFYjRnZc",Thu Nov 09 19:30:19 +0000 2017,2192596,"@641746 I'm so sorry your package hasn't arrived yet! We'd like to help, if we can. Have we missed the delivery date provided in your confirmation email? Let us know! ^BL",Thu Nov 09 19:33:00 +0000 2017,delivery_issue
1660815,1660815,@120533 @AmazonHelp Comment se faire rembourser des cosmétiques vidés dans le colis? https://t.co/mwIdienT0u,Mon Nov 06 05:09:39 +0000 2017,1660814,"@506621 Bonjour, Je suis désolé pour cela. Contactez s'il vous plaît notre SC pour qu'ils vous aident via https://t.co/hgIrz9pN5g
^YL",Mon Nov 06 06:09:00 +0000 2017,refund_return
453206,453206,Pondering how prime delivery with @115830 can take longer than Royal Mail second class delivery to arrive. Package out for delivery today (ordered Monday!) then get email to say allow another day or two for it to arrive!  #notreallyprimeisit?,Thu Nov 30 22:41:27 +0000 2017,453203,"@222531 I'm sorry your parcel is arriving later than expected! We strive to meet the delivery date provided at checkout. When you have a moment, please phone or chat with us here: https://t.co/JzP7hlA23B. We want to make sure you're provided with a new delivery date! ^BN",Thu Nov 30 22:55:00 +0000 2017,delivery_issue
2460294,2460294,@AmazonHelp Hi Az i ordered via https://t.co/hGyExr29wS,Sun Nov 26 18:47:09 +0000 2017,2460292,@704516 Thanks for the info! Orders need a little more time to process due to Black Friday and Cyber Monday. Learn more here: https://t.co/ZAUrJiwDJW. We appreciate your patience. ^SH,Sun Nov 26 18:51:08 +0000 2017,other_uncategorized
593398,593398,Think I may have to rethink my rule of purchasing all my music. A few days into @116935 Unlimited on my new @115833 and am loving it.,Sun Dec 03 18:01:21 +0000 2017,593397,@260499 We're so glad to hear you're enjoying it! 😁 ^HC,Sun Dec 03 18:06:36 +0000 2017,other_uncategorized
2827671,2827671,@AmazonHelp Already sent a mail..,Mon Nov 27 12:36:42 +0000 2017,2827676,@787586 As you've shared the required details. We'll get back to you with an update at the earliest. ^KH,Mon Nov 27 12:41:00 +0000 2017,support_process_complaint
1125153,1125153,How do you report a product on @115830 ?,Sat Nov 25 11:33:36 +0000 2017,1125152,@385299 Hi - is it an item you received - or on the Website ? ^TD,Sat Nov 25 11:38:00 +0000 2017,other_uncategorized
306205,306205,Prime readingとkindle unlimitedの区別ってどうされるの？両会員だけどアンリミ購入のボタンしか表示されない。@118500,Fri Oct 06 15:23:58 +0000 2017,306203,"@189102 Prime Reading対象コンテンツは、全てKindle Unlimitedでご利用いただけます。
そのため、LuLu様の画面ではKindle Unlimitedボタンが表示されます。
詳しくはこちら＞https://t.co/UYNjD7zb3G　MH",Fri Oct 06 23:04:32 +0000 2017,product_info_availability
1886010,1886010,"@115850 .. hi team, not able to add gift card to my account. Please check. https://t.co/Si3FpZ6EPh",Wed Oct 18 10:32:49 +0000 2017,1886009,"@562535 I'm sorry for the trouble in adding the Gift Card, call us here: https://t.co/vlvfJr4nN9 &amp; we'll check this for you. ^MJ",Wed Oct 18 11:21:28 +0000 2017,account_technical
931363,931363,"#Foto #Tapete gestern bestellt, heute da!
Von .@116316 😀 https://t.co/u9Etbhx9Do",Sat Oct 21 11:50:19 +0000 2017,931361,@294365 :) Dann mal viel Spaß beim Tapezieren - über ein Foto würden wir uns freuen ;),Sat Oct 21 11:53:28 +0000 2017,other_uncategorized
2965323,2965323,"@AmazonHelp Trying to transition to Amazon Prime Student, but the URL simply directs me back to the home page. Any help on how to actually do this? https://t.co/FlVW52nssj",Wed Nov 29 22:17:19 +0000 2017,2965321,@818107 The link should take you to the Prime Student homepage. Try clearing the cache and cookies from your browsers history and re-tapping the link. The Prime Student sign up page can also be found here: https://t.co/fjiBIMqld2 Let us know if the issue persists! ^SK,Wed Nov 29 22:24:28 +0000 2017,account_technical
816139,816139,@AmazonHelp 😍😍 https://t.co/o3A1XmYKxP,Fri Oct 13 13:15:58 +0000 2017,816140,"@314345 🙀 Nos alegra saber que ya lo recibiste, Alberto. Cuéntanos, ¿qué compraste? 🙈 ^LG",Fri Oct 13 13:34:28 +0000 2017,other_uncategorized
1260158,1260158,@AmazonHelp Its a fault in your app.,Thu Oct 26 09:51:42 +0000 2017,1260157,@415249 Have you checked for app and device updates? ^JJ,Thu Oct 26 09:54:00 +0000 2017,account_technical
2882670,2882670,"@AmazonHelp Actually, scrap that. Can you please ask the driver what the note means? https://t.co/ayRZRxmVJi",Tue Nov 28 12:10:51 +0000 2017,2882672,"@799773 As we cannot access your account via Twitter, please contact us here for more details on this delivery  https://t.co/JzP7hlA23B

-RD",Tue Nov 28 12:30:03 +0000 2017,delivery_issue
255756,255756,@115850 Ordered on 24 September 2017  Order# 408-3424812-8857141 still not delivered no intimation pls help,Thu Oct 05 18:09:45 +0000 2017,255754,"@176832 Please don't provide your order details, as we consider it to be personal info. Our page is visible to the public. ^OS",Thu Oct 05 19:04:15 +0000 2017,delivery_issue
400303,400303,@AmazonHelp @115850 the issue is of not the refund im asking how can you sell such fake products i want a new and original product at my doorstep,Tue Oct 10 07:52:34 +0000 2017,400304,@206514 Please reply to our email correspondence with further query on this and we'll be happy to help further accordingly. ^AB,Tue Oct 10 08:13:26 +0000 2017,other_uncategorized
246424,246424,@115850  https://t.co/Kx2sLVIFPy,Thu Oct 05 20:02:06 +0000 2017,258863,"@177543 For more information on this, request you to kindly check: https://t.co/gfi8dTn9cO (3/3) ^SV",Thu Oct 05 20:17:00 +0000 2017,other_uncategorized
2460804,2460804,"無事、エイト限定盤が届いた!!!
amazonさん、ありがとう♪ https://t.co/3Jqw5uqU8n",Wed Nov 15 07:17:13 +0000 2017,2460803,@704612 こちらこそ、ご購入ありがとうございました♪ 😆 TN,Wed Nov 15 07:20:26 +0000 2017,other_uncategorized
2551376,2551376,@98978 @120540 @98979 #Presidenti arrivato!!! https://t.co/cbALGib7TI,Mon Oct 30 14:54:48 +0000 2017,2551375,@724810 Buona lettura! 😊 ^CS,Mon Oct 30 15:16:32 +0000 2017,other_uncategorized
372845,372845,@115821 Why can't I talk to Alexa in the Alexa app?,Sun Oct 08 23:52:58 +0000 2017,372844,@180859 We're always looking for ways to improve. You can submit feedback directly to our Alexa team: https://t.co/IaMpdMyJUM ^KB,Sun Oct 08 23:59:00 +0000 2017,account_technical
461372,461372,@AmazonHelp Is there anything anyone can do to help me? Chat and phone have been worthless. I need this escalated if possible.,Fri Dec 01 01:43:02 +0000 2017,461369,"@224620 We are happy to get you the help you need, before we escalate you, could you provide a bit more detail as to exactly what occurred with your poor experience. ^BT",Fri Dec 01 02:01:28 +0000 2017,support_process_complaint
328468,328468,"@AmazonHelp @115821 When does a pre order item ship relative to its release date?? ex. If release is Nov.7 when will it ship, I have prime",Sat Oct 07 17:34:46 +0000 2017,328466,@194317 Great question! Was your item eligible for Release Date Delivery? ^AC,Sat Oct 07 17:38:00 +0000 2017,product_info_availability
1188974,1188974,"@AmazonHelp Crap!! Who needs your apology! Either you deliver, or take back everything. On a recorded line I’ve initiated a return! Record that!",Wed Oct 25 09:03:59 +0000 2017,1188976,"@338159 We are working with logistics towards delivering this order, appreciate your patience. ^MJ",Wed Oct 25 09:13:39 +0000 2017,refund_return
2652364,2652364,@AmazonHelp How long would you take to resolve an issue? It's been 3 days,Mon Nov 20 05:08:59 +0000 2017,2652366,"@285435 I know it's taken more time than expected, Sakthi. Please be assured that we're working on this and we'll get back to you soon with an appropriate resolution. ^SY",Mon Nov 20 05:28:00 +0000 2017,support_process_complaint
